LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_NAME,p3,lanes,len,fx,fy,lx,ly,R_link,mx,my,f1,x,y
1870001500,1870000701,1870000902,3,104,계족로,187,3,299.69499658329397,-2.3063179147138726,9.893117887957487,-1.1964890683593694,4.946875295310747,657.026178040101,238625.67056442323,418734.8223787037,109.6096286255449,238625.67056442323,418734.8223787037
1850304600,1850098504,1850098401,1,104,복수중로34번길,185,1,203.7100002431602,-19.80633067031158,1.4199751046835445,-24.00437403479009,43.55033603456104,15.805726687925123,234072.86327831802,412044.9873680172,36.92235754895389,234072.86327831802,412044.9873680172
1840010400,1840000106,1840292200,2,106,대둔산로,184,2,253.44575851379216,8.56642711054883,-28.346189480798785,1.1940283217991237,-8.680148509214632,89.4561528647752,233802.57755060555,409177.48767048575,6.910258005466791,233802.57755060555,409177.48767048575
1830122602,1830401000,1830043702,2,104,대전로542번길,183,2,68.06229092992726,0.4033799239550717,-0.22072639194084331,14.200354719010647,-7.179221957165282,559.9177796340364,239754.93278739747,413316.25970221753,4.412448902434135e-05,239754.93278739747,413316.25970221753
1870048800,1870018904,1870018801,2,104,계족로663번길,187,2,272.0257635728983,-16.752246010611998,-1.7330401379149407,-104.88902793094167,-8.780558908125386,583.2595648462865,238184.3831090398,419241.6096406146,102.98944217855698,238184.3831090398,419241.6096406146
1830135000,1830004706,1830049701,2,103,옥천로,183,2,251.7912045342493,-4.267486919736257,-8.038482278236188,-7.368599999696016,-6.403899999335408,94.54684783626021,244062.13359346014,415829.19864113984,8.962423707417853,244062.13359346014,415829.19864113984
1860015201,1860007102,1866210100,1,104,금남구즉로,186,1,310.61966603520364,10.59459440378123,-7.503037461021449,3.3120518480427563,-17.644906798785087,45.25904979643774,234831.24737872224,430357.2773153309,5.629316936337184,234831.24737872224,430357.2773153309
1830006300,1830002607,1830002813,4,103,옥천로,183,4,205.39877645733634,19.310711307713063,12.648863558657467,23.316584653919563,7.769466526049655,61.34880499002535,241424.760136673,413407.78230148286,93.23287927817192,241424.760136673,413407.78230148286
1850158109,1850326700,1850125300,1,104,세점길,185,1,379.7727573130767,63.443158327252604,-93.64092353428714,58.53998315677745,-113.71764717332553,144.619070391921,229760.71136241456,407806.71098818065,1.2074182697257333e-06,229760.71136241456,407806.71098818065
1860398800,1865861401,1865861802,2,104,죽동로,186,2,75.4652467330607,11.063073733006604,34.29194373666542,6.913797214947408,38.82208277255995,121.91243694693742,230362.92186174134,419239.60036951833,93.38617291087462,230362.92186174134,419239.60036951833
1850094900,1850030102,1850367600,2,104,둔산남로,185,2,202.19079217356273,33.60990881823818,17.366979171638377,11.274342736462131,0.061980710132047534,39.32087288675988,234091.46951695916,416784.8649507694,94.43494252736589,234091.46951695916,416784.8649507694
1850060600,1850020602,1850386400,4,104,동서대로,185,4,222.5453032110209,129.6774364579469,1.8246445820550434,0.3611899052921217,-0.12390829756623134,49.72867692711449,233166.75037672406,415197.1325958513,79.7078369515403,233166.75037672406,415197.1325958513
